マグニチュード	2	マグニチュード	magunichu-do
マグネティック	2	マグネチック, マグネティック	magunechikku, magunethikku
マサチューセッツ	2	マサチューセッツ	masachu-settsu
マジックテープ	2	マジックテープ, マジック・テープ	majikkute-pu, majikku・te-pu
マジバナ	2	マジばな, マジバナ	majibana, majibana
マスカ	2	マスカ	masuka
マスクメロン	2	マスクメロン	masukumeron
マスククリア	2	マスククリア, マスク・クリア	masukukuria, masuku・kuria
マスコットキャラクター	2	マスコットキャラクター, マスコット・キャラクター	masukottokyarakuta-, masukotto・kyarakuta-
マスタードガス	2	マスタードガス, マスタード・ガス	masuta-dogasu, masuta-do・gasu
マス目	2	マスめ, ますめ	masume, masume
マセガキ	2	マセガキ	masegaki
マゼランペンギン	2	マゼランペンギン, マゼラン・ペンギン	mazeranpengin, mazeran・pengin
マダガスカル	2	マダガスカル	madagasukaru
マッキントッシュ	2	マッキントッシュ	makkintosshu
マッサージ器	2	マッサージき	massa-jiki
マッシャー	2	マッシャー	massha-
マツエク	2	まつエク, マツエク	matsueku, matsueku
マニ車	2	マニぐるま	maniguruma
マホガニー	2	マホガニー	mahogani-
マラカイト	2	マラカイト	marakaito
マリアージュ	2	マリアージュ	maria-ju
マリッジ	2	マリッジ	marijji
マリンスポーツ	2	マリンスポーツ, マリン・スポーツ	marinsupo-tsu, marin・supo-tsu
マリン	2	マリーン, マリン	mari-n, marin
マルタ	2	マルタ	maruta
マルチタレント	2	マルチタレント	maruchitarento
マルチキャスト	2	マルチキャスト	maruchikyasuto
マルチ商法	2	マルチしょうほう	maruchishouhou
マル秘	2	マルひ, まるひ	maruhi, maruhi
マレット	2	マレット	maretto
マントラ	2	マントラ	mantora
マンドラゴラ	2	マンドラゴラ	mandoragora
マンドリン	2	マンドリン	mandorin
マーク付け	2	マークづけ	ma-kuzuke
マージ	2	マージ	ma-ji
ミスターレディー	2	ミスターレディー, ミスター・レディー	misuta-redhi-, misuta-・redhi-
ミスディレクション	2	ミスディレクション	misudhirekushon
ミッドタウン	2	ミッドタウン	middotaun
ミニゲーム	2	ミニゲーム	minige-mu
ミニマリズム	2	ミニマリズム	minimarizumu
ミニマム	2	ミニマム	minimamu
ミネラル	2	ミネラル	mineraru
ミノカサゴ	2	みのかさご, ミノカサゴ	minokasago, minokasago
ミラーサーバー	2	ミラーサーバー, ミラーサーバ, ミラー・サーバー, ミラー・サーバ	mira-sa-ba-, mira-sa-ba, mira-・sa-ba-, mira-・sa-ba
ミリ	2	ミリ	miri
ミンス	2	ミンス	minsu
ミンチボール	2	ミンチボール, ミンチ・ボール	minchibo-ru, minchi・bo-ru
ムエタイ	2	ムエタイ	muetai
ムスタング	2	ムスタング, マスタング	musutangu, masutangu
ムラサキイモ	2	むらさきいも, ムラサキイモ	murasakiimo, murasakiimo
ムラっ気	2	ムラッけ, ムラっけ, むらっけ	murakke, murakke, murakke
メガホン	2	メガホン, メガフォン	megahon, megafwon
メスキート	2	メスキート	mesuki-to
メス猫	2	メスねこ, めすねこ, めねこ	mesuneko, mesuneko, meneko
メタモルフォーゼ	2	メタモルフォーゼ	metamorufwo-ze
メダカ	2	めだか, メダカ	medaka, medaka
メテオ	2	メテオ, ミーティア	meteo, mi-thia
メトロ	2	メトロ	metoro
メデューサ	2	メドゥーサ, メドゥサ, メデューサ, メデゥーサ, メデゥサ	medwu-sa, medwusa, medhu-sa, medeu-sa, medeusa
メディカルチェック	2	メディカルチェック, メディカル・チェック	medhikarutyekku, medhikaru・tyekku
メモる	2	メモる	memoru
メリー・クリスマス	2	メリークリスマス, メリー・クリスマス	meri-kurisumasu, meri-・kurisumasu
メリーゴーランド	2	メリーゴーラウンド, メリーゴーランド	meri-go-raundo, meri-go-rando
メルマガ	2	メルマガ	merumaga
メロドラマ	2	メロドラマ, メロ・ドラマ	merodorama, mero・dorama
メンション	2	メンション	menshon
メンタル面	2	メンタルめん	mentarumen
メンター	2	メンター	menta-
メンヘル	2	メンヘル	menheru
メンヘラ	2	メンヘル	menheru
メークイン	2	メークイン, メークイーン, メー・クイン, メー・クイーン	me-kuin, me-kui-n, me-・kuin, me-・kui-n
メールチェック	2	メールチェック, メール・チェック	me-rutyekku, me-ru・tyekku
メーンバンク	2	メーンバンク, メインバンク, メーン・バンク, メイン・バンク	me-nbanku, meinbanku, me-n・banku, mein・banku
メーンディッシュ	2	メーンディッシュ, メーン・ディッシュ	me-ndhisshu, me-n・dhisshu
モアイ	2	モアイ	moai
モグラ叩き	2	モグラたたき	moguratataki
モスグリーン	2	モスグリーン, モス・グリーン	mosuguri-n, mosu・guri-n
モダンバレエ	2	モダンバレエ, モダン・バレエ	modanbaree, modan・baree
モノアミン	2	モノアミン	monoamin
モバイルフォン	2	モバイルフォン, モバイル・フォン	mobairufwon, mobairu・fwon
モメント	2	モーメント, モメント	mo-mento, momento
モラリスト	2	モラリスト	morarisuto
モロヘイヤ	2	モロヘイヤ	moroheiya
モロバレ	2	モロバレ, もろばれ	morobare, morobare
モンキーレンチ	2	モンキーレンチ, モンキー・レンチ	monki-renchi, monki-・renchi
モンタナ	2	モンタナ	montana
モース硬度	2	モースこうど	mo-sukoudo
モーションブラー	2	モーションブラー, モーション・ブラー	mo-shonbura-, mo-shon・bura-
モールス符号	2	モールスふごう	mo-rusufugou
ヤイヤイ	2	やいやい, ヤイヤイ	yaiyai, yaiyai
ヤキモチ焼き	2	やきもちやき, ヤキモチやき	yakimochiyaki, yakimochiyaki
ヤニ	2	やに, ヤニ	yani, yani
ヤマイモ	2	やまいも, ヤマイモ	yamaimo, yamaimo
ヤンデレ	2	ヤンデレ, やんでれ	yandere, yandere
ユダヤ	2	ユダヤ	yudaya
ユキウサギ	2	ゆきうさぎ, ユキウサギ	yukiusagi, yukiusagi
ユニセックス	2	ユニセックス	yunisekkusu
ユネスコ	2	ユネスコ	yunesuko
ユピテル	2	ジュピター, ユピテル	jupita-, yupiteru
ユンボ	2	ユンボ	yunbo
ユーチューバー	2	ユーチューバー	yu-chu-ba-
ユーモアセンス	2	ユーモアのセンス, ユーモアセンス, ユーモア・センス	yu-moanosensu, yu-moasensu, yu-moa・sensu
ユーラシア大陸	2	ユーラシアたいりく	yu-rashiatairiku
ヨシキリザメ	2	よしきりざめ, ヨシキリザメ	yoshikirizame, yoshikirizame
ヨッシャ	2	よっしゃ, よっしゃー, ヨッシャ, ヨッシャー	yossha, yossha-, yossha, yossha-
ライスペーパー	2	ライスペーパー, ライス・ペーパー	raisupe-pa-, raisu・pe-pa-
ライセンス契約	2	ライセンスけいやく	raisensukeiyaku
ライティング	2	ライティング	raithingu
ライトニング	2	ライトニング	raitoningu
ライトアップ	2	ライトアップ, ライト・アップ	raitoappu, raito・appu
ライド	2	ライド	raido
ライブ映像	2	ライブえいぞう	raibueizou
ラインストーン	2	ラインストーン	rainsuto-n
ライ麦	2	ライむぎ, ライムギ	raimugi, raimugi
ラオチュウ	2	ろうしゅ, ラオチュー, ラオチュウ	roushu, raochu-, raochuu
ラグマット	2	ラグマット, ラグ・マット	ragumatto, ragu・matto
ラジウム	2	ラジウム	rajiumu
ラストボス	2	ラストボス, ラスト・ボス	rasutobosu, rasuto・bosu
ラッカー	2	ラッカー	rakka-
ラダー	2	ラダー	rada-
ラッキーセブン	2	ラッキーセブン, ラッキー・セブン	rakki-sebun, rakki-・sebun
ラッパ飲み	2	らっぱのみ, ラッパのみ	rappanomi, rappanomi
ラップ音	2	ラップおん	rappuon
ラテン語	2	ラテンご, らてんご	ratengo, ratengo
ラテ欄	2	ラテらん	rateran
ラフト	2	ラフト	rafuto
ラブコメディ	2	ラブコメディー, ラブコメディ, ラブ・コメディー, ラブ・コメディ	rabukomedhi-, rabukomedhi, rabu・komedhi-, rabu・komedhi
ラボラトリー	2	ラボラトリー, ラボラトリ	raboratori-, raboratori
ラミー	2	ラミー	rami-
ラム酒	2	ラムしゅ	ramushu
ララバイ	2	ララバイ	rarabai
ランチョンマット	2	ランチョンマット, ランチョン・マット	ranchonmatto, ranchon・matto
ランチャー	2	ランチャー	rancha-
ランデヴー	2	ランデブー, ランデヴー	randebu-, randevu-
ランドスケープ	2	ランドスケープ	randosuke-pu
ランナーズハイ	2	ランナーズハイ, ランナーズ・ハイ	ranna-zuhai, ranna-zu・hai
ラヴ	2	ラブ, ラヴ	rabu, ravu
リウマチ	2	リューマチ, リウマチ, ロイマチス, リウマチス, リョーマチ	ryu-machi, riumachi, roimachisu, riumachisu, ryo-machi
リクライニングシート	2	リクライニングシート, リクライニング・シート	rikurainingushi-to, rikurainingu・shi-to
リコール	2	リコール	riko-ru
リザレクション	2	リザレクション	rizarekushon
リスクヘッジ	2	リスクヘッジ, リスク・ヘッジ	risukuhejji, risuku・hejji
リスケ	2	リスケ	risuke
リスニング	2	リスニング	risuningu
リズムセクション	2	リズムセクション, リズム・セクション	rizumusekushon, rizumu・sekushon
リソスフェア	2	リソスフェア	risosufyea
リダイヤル	2	リーダイヤル, リダイヤル	ri-daiyaru, ridaiyaru
リチウム電池	2	リチウムでんち	richiumudenchi
リテラシー	2	リテラシー, リテラシ	riterashi-, riterashi
リバイアサン	2	リヴァイアサン, リバイアサン, レヴィアタン, レビヤタン	rivaiasan, ribaiasan, revyiatan, rebiyatan
リバーサイド	2	リバーサイド	riba-saido
リバースターン	2	リバースターン, リバース・ターン	riba-suta-n, riba-su・ta-n
リビングルーム	2	リビングルーム, リビング・ルーム	ribinguru-mu, ribingu・ru-mu
リャン	2	りゃん, リャン	ryan, ryan
リモートコントロール	2	リモートコントロール, リモート・コントロール	rimo-tokontoro-ru, rimo-to・kontoro-ru
リモート	2	リモート	rimo-to
リリカル	2	リリカル	ririkaru
リロード	2	リロード	riro-do
リングアウト	2	リングアウト, リング・アウト	ringuauto, ringu・auto
リンパ	2	リンパ, りんぱ	rinpa, rinpa
リン酸	2	リンさん, りんさん	rinsan, rinsan
リンパ節	2	リンパせつ, りんぱせつ	rinpasetsu, rinpasetsu
リース	2	リース	ri-su
リードギター	2	リードギター, リード・ギター	ri-dogita-, ri-do・gita-
ルネッサンス	2	ルネサンス, ルネッサンス, ルネッサーンス	runesansu, runessansu, runessa-nsu
ルーチン	2	ルーチン, ルーティン, ルチン, ルーティーン	ru-chin, ru-thin, ruchin, ru-thi-n
ルーター	2	ルーター, ルータ	ru-ta-, ru-ta
ルーラ	2	ルーラ	ru-ra
レアメタル	2	レアメタル, レア・メタル	reametaru, rea・metaru
レギンス	2	レギンス	reginsu
レゲエ	2	レゲエ	regee
レコーディングスタジオ	2	レコーディングスタジオ, レコーディング・スタジオ	reko-dhingusutajio, reko-dhingu・sutajio
レジャーシート	2	レジャーシート, レジャー・シート	reja-shi-to, reja-・shi-to
レストハウス	2	レストハウス, レスト・ハウス	resutohausu, resuto・hausu
レストア	2	レストア	resutoa
レスキュー隊	2	レスキューたい	resukyu-tai
レストルーム	2	レストルーム, レスト・ルーム	resutoru-mu, resuto・ru-mu
レタッチ	2	レタッチ, リタッチ	retacchi, ritacchi
レット	2	レット	retto
レフティ	2	レフティ, レフティー	refuthi, refuthi-
レリーフ	2	リリーフ	riri-fu
レリック	2	レリック	rerikku
レモン汁	2	レモンじる	remonjiru
レンゲ	2	れんげ, レンゲ	renge, renge
レント	2	レント	rento
レントゲン写真	2	レントゲンしゃしん	rentogenshashin
レーシングカー	2	レーシングカー, レーシング・カー	re-shinguka-, re-shingu・ka-
レーヨン	2	レーヨン, レイヨン	re-yon, reiyon
ロイヤルペンギン	2	ロイヤルペンギン, ロイヤル・ペンギン	roiyarupengin, roiyaru・pengin
ロイヤルファミリー	2	ロイヤルファミリー, ロイヤル・ファミリー	roiyarufwamiri-, roiyaru・fwamiri-
ロクヨン	2	ロクヨン	rokuyon
ロケット燃料	2	ロケットねんりょう	rokettonenryou
ロケーションハンティング	2	ロケーションハンティング, ロケーション・ハンティング	roke-shonhanthingu, roke-shon・hanthingu
ロココ	2	ロココ	rokoko
ロックスター	2	ロックスター, ロック・スター	rokkusuta-, rokku・suta-
ロッシェル塩	2	ロッシェルえん	rossheruen
ロブ	2	ロブ	robu
ロボトミー	2	ロボトミー	robotomi-
ロマンチシズム	2	ロマンチシズム, ロマンティシズム	romanchishizumu, romanthishizumu
ロングホームルーム	2	ロングホームルーム, ロング・ホームルーム	ronguho-muru-mu, rongu・ho-muru-mu
ロングラン	2	ロングラン, ロング・ラン	ronguran, rongu・ran
ロードショー	2	ロードショー, ロードショウ	ro-dosho-, ro-doshou
ロードローラー	2	ロードローラー, ロード・ローラー	ro-doro-ra-, ro-do・ro-ra-
ロールオーバー	2	ロールオーバー	ro-ruo-ba-
ロールプレイングゲーム	2	ロールプレイングゲーム, ロールプレーイングゲーム, ロールプレイング・ゲーム, ロールプレーイング・ゲーム	ro-rupureinguge-mu, ro-rupure-inguge-mu, ro-rupureingu・ge-mu, ro-rupure-ingu・ge-mu
ロールプレイング	2	ロールプレーイング, ロールプレイング	ro-rupure-ingu, ro-rupureingu
ワイフ	2	ワイフ	waifu
ワイヤーロープ	2	ワイヤロープ, ワイヤーロープ, ワイヤ・ロープ, ワイヤー・ロープ	waiyaro-pu, waiya-ro-pu, waiya・ro-pu, waiya-・ro-pu
ワイルドカード	2	ワイルドカード, ワイルド・カード	wairudoka-do, wairudo・ka-do
ワゴンセール	2	ワゴンセール, ワゴン・セール	wagonse-ru, wagon・se-ru
ワラワラ	2	わらわら, ワラワラ	warawara, warawara
ワンアウト	2	ワンアウト, ワンナウト, ワン・アウト	wanauto, wannauto, wan・auto
ワンサイドゲーム	2	ワンサイドゲーム, ワンサイド・ゲーム	wansaidoge-mu, wansaido・ge-mu
ワンサイド	2	ワンサイド	wansaido
ワンタン	2	ワンタン	wantan
ワンマンショー	2	ワンマンショー, ワンマンショウ, ワンマン・ショー	wanmansho-, wanmanshou, wanman・sho-
ワンルームマンション	2	ワンルームマンション	wanru-mumanshon
ワーカホリック	2	ワーカホリック	wa-kahorikku
ワールドクラス	2	ワールドクラス, ワールド・クラス	wa-rudokurasu, wa-rudo・kurasu
ヴァージョン	2	バージョン, ヴァージョン	ba-jon, va-jon
ヴィレッジ	2	ビレッジ, ヴィレッジ	birejji, vyirejji
一たび	2	いちど, ひとたび	ichido, hitotabi
一っ飛び	2	ひとっとび	hitottobi
一両日中	2	いちりょうじつちゅう	ichiryoujitsuchuu
一二	2	いちに	ichini
一人用	2	ひとりよう	hitoriyou
一人負け	2	ひとりまけ	hitorimake
一億	2	いちおく	ichioku
一先	2	ひとまず	hitomazu
一元的	2	いちげんてき	ichigenteki
一升	2	いっしょう	isshou
一句詠む	2	いっくよむ	ikkuyomu
一国一城	2	いっこくいちじょう	ikkokuichijou
一場	2	いちじょう	ichijou
一夫多妻制	2	いっぷたさいせい	ipputasaisei
一姫二太郎	2	いちひめにたろう	ichihimenitarou
一家心中	2	いっかしんじゅう	ikkashinjuu
一宿	2	いっしゅく	isshuku
一家離散	2	いっかりさん	ikkarisan
一山	2	ひとやま	hitoyama
一徹	2	いってつ	ittetsu
一応聞いておく	2	いちおうきいておく	ichioukiiteoku
一戸建て	2	いっこだて	ikkodate
一把	2	いちわ	ichiwa
一括払い	2	いっかつはらい	ikkatsuharai
一挙一動	2	いっきょいちどう	ikkyoichidou
一捻り	2	ひとひねり	hitohineri
一揆	2	いっき	ikki
一文なし	2	いちもんなし	ichimonnashi
一斉送信	2	いっせいそうしん	isseisoushin
一旗	2	ひとはた	hitohata
一日一善	2	いちにちいちぜん	ichinichiichizen
一時金	2	いちじきん	ichijikin
一朝	2	いっちょう	icchou
一本背負い	2	いっぽんぜおい	ipponzeoi
一本釣り	2	いっぽんづり	ipponzuri
一束	2	いっそく, ひとたば	issoku, hitotaba
一欠片	2	ひとかけら	hitokakera
一歳	2	いっさい	issai
一気に飲む	2	いっきにのむ	ikkininomu
一班	2	いっぱん	ippan
一瓶	2	ひとびん	hitobin
一畳	2	いちじょう	ichijou
一皮むく	2	ひとかわむく	hitokawamuku
一眼	2	いちがん	ichigan
一石	2	いっせき	isseki
一神教	2	いっしんきょう	isshinkyou
一穴	2	いっけつ	ikketsu
一笑	2	いっしょう	isshou
一箇所	2	いっかしょ	ikkasho
一糸	2	いっし	isshi
一縷	2	いちる	ichiru
一翼	2	いちよく	ichiyoku
一袋	2	ひとふくろ	hitofukuro
一覧表	2	いちらんひょう	ichiranhyou
一言多い	2	ひとことおおい	hitokotoooi
一財産	2	いっざいさん, ひとざいさん	izzaisan, hitozaisan
一走り	2	ひとはしり	hitohashiri
一足違い	2	ひとあしちがい	hitoashichigai
一辺	2	いっぺん	ippen
一週	2	いっしゅう	isshuu
一限目	2	いちげんめ	ichigenme
一項	2	いっこう	ikkou
一騎討ち	2	いっきうち	ikkiuchi
丁半	2	ちょうはん	chouhan
丁々発止	2	ちょうちょうはっし	chouchouhasshi
丁稚奉公	2	でっちぼうこう	decchiboukou
丁稚	2	でっち	decchi
丁度良い	2	ちょうどよい	choudoyoi
七十二候	2	しちじゅうにこう	shichijuunikou
七十	2	しちじゅう, ななじゅう	shichijuu, nanajuu
七分	2	しちぶん	shichibun
七変化	2	しちへんげ, シチヘンゲ	shichihenge, shichihenge
七本	2	ななほん	nanahon
七転び八起き	2	ななころびやおき, しちてんはっき	nanakorobiyaoki, shichitenhakki
万両	2	まんりょう	manryou
万力	2	まんりき	manriki
万国共通	2	ばんこくきょうつう	bankokukyoutsuu
万屋	2	よろずや	yorozuya
万年床	2	まんねんどこ	mannendoko
万来	2	ばんらい	banrai
万福	2	ばんぷく, まんぷく	banpuku, manpuku
万能ねぎ	2	ばんのうネギ, ばんのうねぎ	bannounegi, bannounegi
万遍なく	2	まんべんなく	manbennaku
三つ折り	2	みつおり	mitsuori
三つ葉	2	みつば, ミツバ	mitsuba, mitsuba
三傑	2	さんけつ	sanketsu
三十日	2	さんじゅうにち	sanjuunichi
三十六計	2	さんじゅうろっけい	sanjuurokkei
三宮	2	さんぐう	sanguu
三尖弁	2	さんせんべん	sansenben
三文小説	2	さんもんしょうせつ	sanmonshousetsu
三杯酢	2	さんばいず	sanbaizu
三本締め	2	さんぼんじめ	sanbonjime
三本勝負	2	さんぼんしょうぶ	sanbonshoubu
三枚おろし	2	さんまいおろし	sanmaioroshi
三毛	2	みけ, ミケ	mike, mike
三球三振	2	さんきゅうさんしん	sankyuusanshin
三等軍曹	2	さんとうぐんそう	santougunsou
三角コーナー	2	さんかくコーナー	sankakuko-na-
三輪車	2	さんりんしゃ	sanrinsha
三重奏	2	さんじゅうそう	sanjuusou
三頭筋	2	さんとうきん	santoukin
三面六臂	2	さんめんろっぴ	sanmenroppi
上げ下げ	2	あげさげ	agesage
上り線	2	のぼりせん	noborisen
上位グループ	2	じょういグループ	jouiguru-pu
上体起こし	2	じょうたいおこし	joutaiokoshi
上前	2	うわまえ	uwamae
上屋敷	2	かみやしき	kamiyashiki
上座	2	かみざ, じょうざ	kamiza, jouza
上流社会	2	じょうりゅうしゃかい	jouryuushakai
上滑り	2	うわすべり	uwasuberi
上申	2	じょうしん	joushin
上皮細胞	2	じょうひさいぼう	jouhisaibou
上目線	2	うえめせん	uemesen
上納	2	じょうのう	jounou
上腕骨	2	じょうわんこつ	jouwankotsu
上辺	2	うわべ	uwabe
上首尾	2	じょうしゅび	joushubi
下げ札	2	さげふだ	sagefuda
下っぱ	2	したっぱ	shitappa
下の句	2	しものく	shimonoku
下乳	2	したちち, げにゅう	shitachichi, genyuu
下水処理場	2	げすいしょりじょう	gesuishorijou
下火	2	したび	shitabi
下積み	2	したづみ	shitazumi
下落	2	げらく	geraku
下船	2	げせん	gesen
下郎	2	げろう	gerou
下限	2	かげん	kagen
不一	2	ふいつ, ふいち	fuitsu, fuichi
不ぞろい	2	ふぞろい, ふそろい	fuzoroi, fusoroi
不全	2	ふぜん	fuzen
不動明王	2	ふどうみょうおう	fudoumyouou
不堪	2	ふかん	fukan
不届き千万	2	ふとどきせんばん	futodokisenban
不平等条約	2	ふびょうどうじょうやく	fubyoudoujouyaku
不心得	2	ふこころえ	fukokoroe
不愛想	2	ぶあいそう, ぶあいそ	buaisou, buaiso
不成	2	ふなり	funari
不支持率	2	ふしじりつ	fushijiritsu
不束者	2	ふつつかもの	futsutsukamono
不様	2	ぶざま	buzama
不案内	2	ふあんない	fuannai
不正アクセス	2	ふせいアクセス	fuseiakusesu
不法入国	2	ふほうにゅうごく, ふほうにゅうこく	fuhounyuugoku, fuhounyuukoku
不法所持	2	ふほうしょじ	fuhoushoji
不満げ	2	ふまんげ	fumange
不特定多数	2	ふとくていたすう	futokuteitasuu
不甲斐無い	2	ふがいない	fugainai
不知火	2	しらぬい, しらぬひ	shiranui, shiranuhi
不精ひげ	2	ぶしょうひげ	bushouhige
不精	2	ぶしょう	bushou
不美人	2	ふびじん	fubijin
不良化	2	ふりょうか	furyouka
不落	2	ふらく	furaku
不詳	2	ふしょう	fushou
不起	2	ふき	fuki
不足分	2	ふそくぶん	fusokubun
不首尾	2	ふしゅび	fushubi
且つ	2	かつ	katsu
世上	2	せじょう	sejou
世俗	2	せぞく, せいぞく	sezoku, seizoku
世情	2	せじょう	sejou
世界時	2	せかいじ	sekaiji
世界陸上	2	せかいりくじょう	sekairikujou
世継	2	よつぎ	yotsugi
世紀末的	2	せいきまつてき	seikimatsuteki
世話役	2	せわやく	sewayaku
世論操作	2	よろんそうさ	yoronsousa
両天秤	2	りょうてんびん	ryoutenbin
両眼	2	りょうがん	ryougan
両肘	2	りょうひじ	ryouhiji
並々ならぬ	2	なみなみならぬ	naminaminaranu
中ジョッキ	2	ちゅうジョッキ	chuujokki
中今	2	なかいま	nakaima
中国拳法	2	ちゅうごくけんぽう	chuugokukenpou
中央委員会	2	ちゅうおういいんかい	chuuouiinkai
中央集権	2	ちゅうおうしゅうけん	chuuoushuuken
中小	2	ちゅうしょう	chuushou
中底	2	なかぞこ	nakazoko
中心点	2	ちゅうしんてん	chuushinten
中性脂肪	2	ちゅうせいしぼう	chuuseishibou
中性子爆弾	2	ちゅうせいしばくだん	chuuseishibakudan
中気	2	ちゅうき	chuuki
中毒者	2	ちゅうどくしゃ	chuudokusha
中火	2	ちゅうび	chuubi
中等教育	2	ちゅうとうきょういく	chuutoukyouiku
中級者	2	ちゅうきゅうしゃ	chuukyuusha
中腰	2	ちゅうごし	chuugoshi
中華丼	2	ちゅうかどん	chuukadon
中規模	2	ちゅうきぼ	chuukibo
中途採用	2	ちゅうとさいよう	chuutosaiyou
中間報告	2	ちゅうかんほうこく	chuukanhoukoku
中音	2	ちゅうおん	chuuon
串刺	2	くしざし	kushizashi
串カツ	2	くしカツ, くしかつ	kushikatsu, kushikatsu
丸くなる	2	まるくなる	marukunaru
丸っこい	2	まるっこい	marukkoi
丸っきり	2	まるっきり	marukkiri
丸写し	2	まるうつし	maruutsushi
丸坊主	2	まるぼうず	marubouzu
丸損	2	まるぞん	maruzon
丸穴	2	まるあな	maruana
丹	2	に	ni
丹田	2	たんでん	tanden
主動	2	しゅどう	shudou
主宰	2	しゅさい	shusai
主幹	2	しゅかん	shukan
主戦論	2	しゅせんろん	shusenron
主成分	2	しゅせいぶん	shuseibun
主旨	2	しゅし	shushi
主眼	2	しゅがん	shugan
主目的	2	しゅもくてき	shumokuteki
主観性	2	しゅかんせい	shukansei
丼物	2	どんぶりもの	donburimono
乗りかえる	2	のりかえる	norikaeru
乗り付ける	2	のりつける	noritsukeru
九十九神	2	つくもがみ	tsukumogami
乞い	2	こい	koi
乞食	2	こじき, こつじき	kojiki, kotsujiki
乱れ打ち	2	みだれうち	midareuchi
乱交	2	らんこう	rankou
乱切り	2	らんぎり	rangiri
乱獲	2	らんかく	rankaku
乱痴気騒ぎ	2	らんちきさわぎ	ranchikisawagi
乱舞	2	らんぶ, らっぷ	ranbu, rappu
乱造	2	らんぞう	ranzou
乱視	2	らんし	ranshi
乱麻	2	らんま	ranma
乱雑	2	らんざつ	ranzatsu
乳幼児	2	にゅうようじ	nyuuyouji
乳搾り	2	ちちしぼり	chichishibori
乳液	2	にゅうえき	nyuueki
乳繰る	2	ちちくる	chichikuru
乾期	2	かんき	kanki
乾燥剤	2	かんそうざい	kansouzai
乾物屋	2	かんぶつや	kanbutsuya
乾麺	2	かんめん	kanmen
予備費	2	よびひ	yobihi
予算委員会	2	よさんいいんかい	yosaniinkai
予防線	2	よぼうせん	yobousen
事務官	2	じむかん	jimukan
事務総長	2	じむそうちょう	jimusouchou
事実誤認	2	じじつごにん	jijitsugonin
事情通	2	じじょうつう	jijoutsuu
事故原因	2	じこげんいん	jikogenin
事業化	2	じぎょうか	jigyouka
事物	2	じぶつ	jibutsu
二か所	2	にかしょ	nikasho
二の足	2	にのあし	ninoashi
二佐	2	にさ	nisa
二八蕎麦	2	にはちそば	nihachisoba
二分の一	2	にぶんのいち	nibunnoichi
二十日	2	はつか	hatsuka
二卵性双生児	2	にらんせいそうせいじ	niranseisouseiji
二卵性	2	にらんせい	niransei
二度付け	2	にどづけ	nidozuke
二強	2	にきょう	nikyou
二期	2	にき	niki
二桁	2	ふたけた	futaketa
二毛作	2	にもうさく	nimousaku
二段目	2	にだんめ	nidanme
二段構え	2	にだんがまえ	nidangamae
二段ベッド	2	にだんベッド	nidanbeddo
二番煎じ	2	にばんせんじ	nibansenji
二着	2	にちゃく	nichaku
二目	2	ふため	futame
二者	2	にしゃ	nisha
二言三言	2	ふたことみこと	futakotomikoto
二軍	2	にぐん	nigun
二部	2	にぶ	nibu
二重スパイ	2	にじゅうスパイ	nijuusupai
二重否定	2	にじゅうひてい	nijuuhitei
二重螺旋	2	にじゅうらせん	nijuurasen
互換性	2	ごかんせい	gokansei
五分の一	2	ごぶんのいち	gobunnoichi
五分刈り	2	ごぶがり	gobugari
五十音	2	ごじゅうおん	gojuuon
五十歩百歩	2	ごじゅっぽひゃっぽ, ごじっぽひゃっぽ	gojuppohyappo, gojippohyappo
五寸釘	2	ごすんくぎ	gosunkugi
五大国	2	ごだいこく	godaikoku
五線譜	2	ごせんふ	gosenfu
五重の塔	2	ごじゅうのとう	gojuunotou
五里霧中	2	ごりむちゅう	gorimuchuu
五角形	2	ごかくけい, ごかっけい	gokakukei, gokakkei
亘る	2	わたる	wataru
亜種	2	あしゅ	ashu
亢進	2	こうしん	koushin
交わり	2	まじわり	majiwari
交友	2	こうゆう	kouyuu
交叉	2	こうさ	kousa
交換留学	2	こうかんりゅうがく	koukanryuugaku
交通情報	2	こうつうじょうほう	koutsuujouhou
交通局	2	こうつうきょく	koutsuukyoku
交響曲	2	こうきょうきょく	koukyoukyoku
交際相手	2	こうさいあいて	kousaiaite
享保	2	きょうほう	kyouhou
京阪	2	けいはん	keihan
人並	2	ひとなみ	hitonami
人工血液	2	じんこうけつえき	jinkouketsueki
人心地	2	ひとごこち	hitogokochi
人格化	2	じんかくか	jinkakuka
人権侵害	2	じんけんしんがい	jinkenshingai
人気絶頂	2	にんきぜっちょう	ninkizecchou
人気番組	2	にんきばんぐみ	ninkibangumi
人泣かせ	2	ひとなかせ	hitonakase
人災	2	じんさい	jinsai
人狼	2	じんろう	jinrou
人生最悪	2	じんせいさいあく	jinseisaiaku
人生論	2	じんせいろん	jinseiron
人畜無害	2	じんちくむがい	jinchikumugai
人相書き	2	にんそうがき	ninsougaki
人知れぬ	2	ひとしれぬ	hitoshirenu
人種的	2	じんしゅてき	jinshuteki
人見	2	ひとみ	hitomi
人足	2	にんそく	ninsoku
人道支援	2	じんどうしえん	jindoushien
人道主義者	2	じんどうしゅぎしゃ	jindoushugisha
人里離れた	2	ひとざとはなれた	hitozatohanareta
人間くさい	2	にんげんくさい	ningenkusai
人間ドック	2	にんげんドック	ningendokku
人間不在	2	にんげんふざい	ningenfuzai
人間型	2	にんげんがた	ningengata
